,0,1,2,3,4,5,6,7,8,9
0,166.97826,166.96992,166.11607,166.32268,168.57495,165.54922,166.7483,169.23793,163.89453,169.03299
1,177.96928,178.17917,97.74976,67.11668,68.787445,65.56684,62.551807,70.326385,66.75428,59.18472
2,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
3,182.0,182.0,182.0,182.0,182.0,182.0,182.0,0.0,0.0,0.0
4,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
5,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
6,67.0,67.0,67.0,67.0,67.0,132.0,67.0,132.0,67.0,67.0
7,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
9,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
10,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,0.0,0.0
11,67.0,67.0,132.0,67.0,67.0,67.0,132.0,67.0,67.0,67.0
12,167.0,104.0,135.0,135.0,135.0,135.0,135.0,67.0,167.0,100.0
13,67.594025,66.19944,66.14245,66.665245,1.1920929e-05,0.51371455,1.1920929e-05,1.0914505,0.5039036,2.3841858e-05
14,11.0,1.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
15,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
16,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
17,4.0,5.0,5.0,5.0,5.0,5.0,10.0,5.0,0.0,0.0
18,133.72397,50.72957,65.9058,133.4262,71.865616,68.399254,77.504875,66.37614,64.71818,120.847855
19,67.0,132.0,67.0,132.0,67.0,67.0,67.0,67.0,67.0,67.0
20,182.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,67.0,67.0,67.0,67.0,67.0,67.0,67.0,135.0,167.0,36.0
22,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,5.5759373,6.338888,7.0325193,9.536743e-05,0.00062584877,0.00013113022,2.3841858e-05,0.00028014183,0.00042319298,2.3841858e-05
24,2.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
25,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,65.640274,67.321144,167.1121,97.39271,0.91769695,1.7881393e-05,1.1920929e-05,0.5750239,1.1920929e-05,1.1920929e-05
27,147.67676,176.62254,175.95421,159.84053,153.21753,184.09792,169.78987,162.0166,172.63559,186.23624
28,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
29,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,39.47376,104.65419,1.7881393e-05,0.36988854,0.0125050545,0.61179996,5.364418e-05,1.7991483,0.018954277,1.1920929e-05
31,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
32,167.0,167.0,167.0,177.0,177.0,177.0,136.0,31.0,177.0,157.0
33,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,67.0,182.0,13.0,132.0,182.0,13.0,132.0,182.0,13.0,182.0
35,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,181.83362,14.298564,0.17300844,0.6925285,1.7881393e-05,0.0,0.34228563,1.1920929e-05,0.20389557,0.5450785
38,66.9862,131.68417,67.13439,64.472176,132.51938,131.99176,67.171524,68.41787,132.44528,65.5888
39,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
40,11.726379,12.572659,32.746185,5.8188143,7.4582934,9.19897,11.763531,6.7336082,9.560549,9.536743e-05
41,67.0,182.0,13.0,182.0,78.0,132.0,182.0,182.0,24.0,67.0
42,75.5099,60.015953,69.80026,69.360985,69.92118,120.304596,72.623825,76.60704,65.37192,56.509792
43,132.0,67.0,67.0,67.0,67.0,67.0,67.0,132.0,132.0,182.0
44,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
45,13.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
46,182.0,182.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
48,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
49,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
50,4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
51,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0
54,131.12395,70.154976,64.00919,1.1920929e-05,3.2279491,1.1920929e-05,5.9604645e-06,3.5762787e-05,0.0,0.0083088875
55,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,182.02873,181.8322,180.63455,181.0091,184.3482,179.96819,181.61133,185.1444,177.64159,184.8172
57,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,11.0,1.0,8.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
59,67.0,167.0,177.0,157.0,177.0,177.0,146.0,167.0,0.0,177.0
60,8.0,182.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,182.02873,181.8322,180.63455,181.0091,184.3482,179.96819,181.61133,185.1444,177.64159,184.8172
63,13.0,1.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0
64,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,179.19739,118.61688,1.1920929e-05,1.1920929e-05,0.0,8.616304,0.0,0.0,11.239261,1.1920929e-05
66,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
69,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0
70,5.5759373,6.338888,7.0325193,9.536743e-05,0.00062584877,0.00013113022,2.3841858e-05,0.00028014183,0.00042319298,2.3841858e-05
71,176.40106,175.98009,181.4354,143.71646,168.19539,175.39922,152.30627,166.18314,167.4495,175.53098
72,12.0,12.0,13.0,11.0,11.0,10.0,3.0,12.0,11.0,10.0
73,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0
75,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,182.02873,181.8322,180.63455,181.0091,184.3482,179.96819,181.61133,185.1444,177.64159,184.8172
77,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
78,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
79,8.0,182.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,135.0,67.0,67.0,67.0,135.0,67.0,67.0,67.0,67.0,135.0
81,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,8.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,10.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,182.02873,181.8322,180.63455,181.0091,184.3482,179.96819,181.61133,185.1444,177.64159,184.8172
85,63.22255,4.8053923,61.724102,1.1920929e-05,0.76196194,0.99644065,0.2312243,0.070780516,0.6937206,0.56586266
86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,11.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,182.02873,181.8322,180.63455,181.0091,184.3482,179.96819,181.61133,185.1444,177.64159,184.8172
89,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
91,5.0,4.0,4.0,9.0,5.0,28.0,182.0,135.0,4.0,0.0
92,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,159.28316,174.78015,163.4476,180.64845,165.44731,150.73512,173.69572,173.13817,173.11063,149.76944
94,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,96.567924,85.50662,98.48471,62.85479,68.85961,59.260727,0.0010073185,0.0017285347,2.9802322e-05,9.536743e-05
98,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,168.0,34.0
99,67.0,67.0,168.0,177.0,160.0,168.0,168.0,177.0,21.0,168.0
100,5.5759373,6.338888,7.0325193,9.536743e-05,0.00062584877,0.00013113022,2.3841858e-05,0.00028014183,0.00042319298,2.3841858e-05
101,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
102,67.33182,67.28693,63.186134,63.95774,133.314,68.59671,1.7881393e-05,0.0,1.1920929e-05,2.641213
103,67.0,67.0,67.0,132.0,67.0,67.0,67.0,67.0,182.0,142.0
104,67.0,67.0,132.0,177.0,157.0,177.0,177.0,146.0,177.0,177.0
105,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
106,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0
108,68.92699,2.3841858e-05,0.010031462,1.7505169,1.1254907,0.2316773,5.9604645e-06,0.8694589,0.0,0.0
109,106.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,64.0,6.0,6.0,24.0,9.0,7.0,4.0,182.0,182.0,150.0
113,161.51141,176.39902,172.92998,159.01878,173.73274,161.9923,169.34239,166.32437,175.40471,162.505
114,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
116,66.07568,0.026124716,0.06365776,0.06198287,2.9337823,0.10082722,1.1920929e-05,1.645267,5.9604645e-06,1.1920929e-05
117,67.0,67.0,67.0,67.0,182.0,142.0,67.0,182.0,142.0,67.0
118,4.0,7.0,3.0,3.0,3.0,3.0,3.0,6.0,6.0,3.0
119,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
120,67.0,132.0,67.0,132.0,67.0,132.0,67.0,132.0,67.0,67.0
121,5.5759373,6.338888,7.0325193,9.536743e-05,0.00062584877,0.00013113022,2.3841858e-05,0.00028014183,0.00042319298,2.3841858e-05
122,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
123,182.02873,181.8322,180.63455,181.0091,184.3482,179.96819,181.61133,185.1444,177.64159,184.8172
124,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,5.0,5.0,5.0,5.0,4.0,10.0,23.0,62.0,9.0,99.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2.8658867,4.372239,9.765757,0.43852925,3.6668122,4.684627,5.1211953,8.154499,3.8075805,5.5499554
128,67.0,67.0,132.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
129,176.2929,179.47731,174.10602,133.65598,170.15305,69.61789,177.25383,157.15115,121.00993,132.61525
130,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,13.961434,0.9767175,15.373611,31.933052,28.930069,6.273574,6.8232536,37.5282,22.700708,6.848568
